trip_id,taxi_id,pickup_time,dropoff_time,seconds,miles,pickup_census,dropoff_census,pickup_area,dropoff_area,fare,tips,tolls,extras,total,payment,company,pickup_latitude,pickup_longitude,pickup_centroid,dropoff_latitude,dropoff_longitude,dropoff_centroid,pickup_region,dropoff_region,AbsDistance,RRSL,AbsVelocity,AclVelocity,RRVV,AbsTime,RRST,pickup_hr,weekday
24005044,2362.0,2015-08-15 16:15:00,2015-08-15 16:30:00,600.0,1.1,17031320100,17031320400,32.0,32.0,7.05,2.0,0.0,1.0,10.05,Credit Card,,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.877406123,-87.62197165200001,"(41.877406, -87.621972)",Central,Central,0.5256434554214675,2.0926732534280417,3.153860732528805,6.6000000000000005,2.0926732534280417,600.0,1.0,5,6
24015393,652.0,2015-08-03 17:45:00,2015-08-03 17:45:00,240.0,0.6,0,0,33.0,34.0,4.65,0.0,0.0,0.0,4.65,Cash,Choice Taxi Association,41.857183858,-87.620334624,"(41.857184, -87.620335)",41.842076117,-87.63397342200001,"(41.842076, -87.633973)",Central,South Side,1.257963077098525,0.47696153482015696,18.869446156477878,9.0,0.47696153482015696,240.0,1.0,5,1
24027273,3009.0,2015-07-31 17:00:00,2015-07-31 17:15:00,720.0,1.5,0,0,8.0,8.0,7.85,2.0,0.0,0.0,9.85,Credit Card,,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.899602111,-87.633308037,"(41.899602, -87.633308)",Central,Central,0.0,inf,0.0,7.5,inf,,,5,5
24050287,121.0,2015-11-17 09:30:00,2015-11-17 09:45:00,960.0,1.6,17031080202,17031081800,8.0,8.0,9.05,1.0,0.0,0.0,10.05,Credit Card,Northwest Management LLC,41.905857769,-87.63086502700001,"(41.905858, -87.630865)",41.89321636,-87.63784421,"(41.893216, -87.637844)",Central,Central,0.9438014026451942,1.6952719030885912,3.539255259919478,6.0,1.6952719030885912,960.0,1.0,2,2
24052872,2580.0,2015-02-11 16:30:00,2015-02-11 16:45:00,720.0,1.0,0,0,,,7.65,3.0,0.0,0.0,10.65,Credit Card,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,5.0,inf,,,5,3
24066498,1433.0,2015-02-01 04:45:00,2015-02-01 05:15:00,1560.0,0.0,0,0,,,29.65,0.0,0.0,2.0,31.65,Cash,Blue Ribbon Taxi Association Inc.,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,0.0,0.0,,,,1,7
24071744,1187.0,2015-08-05 20:45:00,2015-08-05 20:45:00,840.0,9.1,17031841900,17031980100,28.0,56.0,19.85,0.0,0.0,0.0,19.85,Cash,Taxi Affiliation Services,41.867902418,-87.642958665,"(41.867902, -87.642959)",41.785998518,-87.750934289,"(41.785999, -87.750934)",West Side,Southwest Side,7.938382649604491,1.1463292211611118,34.02163992687639,39.0,1.146329221161112,840.0,1.0,6,3
24087053,151.0,2015-03-09 21:15:00,2015-03-09 21:30:00,1500.0,13.8,17031980100,17031070500,56.0,7.0,29.65,6.3,0.0,2.0,37.95,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,"(41.785999, -87.750934)",41.928945904,-87.66089257,"(41.928946, -87.660893)",Southwest Side,North Side,10.90474881733409,1.2655037022094122,26.171397161601814,33.12,1.2655037022094122,1500.0,1.0,6,1
24104838,3015.0,2015-01-07 22:30:00,2015-01-07 22:30:00,780.0,8.8,0,0,32.0,77.0,19.25,3.33,0.0,0.0,22.58,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,"(41.878866, -87.625192)",41.9867118,-87.663416405,"(41.986712, -87.663416)",Central,Far North Side,7.699457867281725,1.1429376134902884,35.53595938745411,40.61538461538462,1.1429376134902884,780.0000000000001,1.0000000000000002,7,3
24106141,2976.0,2015-08-14 09:15:00,2015-08-14 09:15:00,360.0,1.3,17031080300,17031081500,8.0,8.0,6.05,2.0,0.0,0.0,8.05,Credit Card,,41.90749193,-87.63576009,"(41.907492, -87.63576)",41.892507781,-87.626214906,"(41.892508, -87.626215)",Central,Central,1.1452817275532314,1.135091889379312,11.452817275532313,13.0,1.1350918893793123,360.0,1.0,2,5
24179813,210.0,2015-03-05 16:45:00,2015-03-05 16:45:00,180.0,0.0,17031839100,17031281900,32.0,28.0,4.65,0.0,0.0,0.0,4.65,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.879255084,-87.642648998,"(41.879255, -87.642649)",Central,West Side,0.5246842132352942,0.0,10.493684264705884,0.0,0.0,180.0,1.0,5,4
24185669,2160.0,2015-02-14 12:15:00,2015-02-14 12:30:00,600.0,1.9,17031081000,17031071100,8.0,7.0,7.85,2.0,0.0,0.0,9.85,Credit Card,Taxi Affiliation Services,41.900265687,-87.63210922,"(41.900266, -87.632109)",41.921778188000005,-87.651061884,"(41.921778, -87.651062)",Central,North Side,1.777351178860238,1.0690065208263528,10.664107073161428,11.4,1.069006520826353,600.0,1.0,3,6
24190821,1738.0,2015-11-06 16:00:00,2015-11-06 16:15:00,840.0,0.1,17031320400,17031241400,32.0,24.0,11.05,0.0,0.0,0.0,11.05,Cash,Taxi Affiliation Services,41.877406123,-87.62197165200001,"(41.877406, -87.621972)",41.906025969,-87.67531162200001,"(41.906026, -87.675312)",Central,West Side,3.3863984994230303,0.029529897328101774,14.5131364260987,0.4285714285714286,0.029529897328101778,840.0,1.0,5,5
24214996,2765.0,2015-02-25 13:00:00,2015-02-25 13:15:00,840.0,6.7,0,0,,,16.64,5.0,0.0,0.0,21.64,Credit Card,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,28.714285714285715,inf,,,4,3
24220763,1528.0,2015-08-07 05:30:00,2015-08-07 06:00:00,1440.0,0.9,0,0,7.0,56.0,32.65,0.0,0.0,2.0,34.65,Cash,Taxi Affiliation Services,41.922686284,-87.649488729,"(41.922686, -87.649489)",41.79259236,-87.76961545299999,"(41.792592, -87.769615)",North Side,Southwest Side,10.910069936093747,0.08249259677268733,27.275174840234364,2.25,0.08249259677268733,1440.0,1.0,1,5
24284948,2475.0,2015-08-01 18:45:00,2015-08-01 18:45:00,60.0,0.3,17031320100,17031320100,32.0,32.0,3.85,2.0,0.0,1.0,6.85,Credit Card,,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.884987192,-87.620992913,"(41.884987, -87.620993)",Central,Central,0.0,inf,0.0,18.0,inf,,,5,6
24304863,731.0,2015-01-27 09:45:00,2015-01-27 10:00:00,960.0,3.4,17031070101,17031081401,7.0,8.0,11.65,0.0,0.0,1.5,13.15,Cash,,41.92926299,-87.63589095399998,"(41.929263, -87.635891)",41.89503345,-87.61971067200001,"(41.895033, -87.619711)",North Side,Central,2.5053670544974636,1.3570865769534857,9.395126454365489,12.75,1.3570865769534857,960.0,1.0,2,2
24323756,114.0,2015-10-02 23:30:00,2015-10-02 23:45:00,1080.0,14.1,17031980000,17031240200,76.0,24.0,29.05,6.2,0.0,2.0,37.25,Credit Card,Taxi Affiliation Services,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",41.912431869,-87.67018914799999,"(41.912432, -87.670189)",Far North Side,West Side,12.8489332156191,1.097367366098542,42.829777385397,47.0,1.097367366098542,1080.0,1.0,7,5
24342674,2353.0,2015-01-09 21:15:00,2015-01-09 21:15:00,780.0,4.9,0,0,,,13.65,0.0,0.0,0.0,13.65,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,22.615384615384617,inf,,,6,5
24380229,1876.0,2015-09-09 23:30:00,2015-09-09 23:30:00,120.0,0.6,17031081800,17031080300,8.0,8.0,4.25,0.0,0.0,0.0,4.25,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,"(41.893216, -87.637844)",41.90749193,-87.63576009,"(41.907492, -87.63576)",Central,Central,0.9911221632707019,0.6053744152184033,29.733664898121056,18.0,0.6053744152184033,120.0,1.0,7,3
24405994,2369.0,2015-01-22 11:15:00,2015-01-22 11:15:00,120.0,0.6,17031320100,17031081500,32.0,8.0,4.65,0.0,0.0,0.0,4.65,Cash,,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.892507781,-87.626214906,"(41.892508, -87.626215)",Central,Central,0.5847731235025503,1.0260389472181057,17.543193705076508,18.0,1.0260389472181057,120.0,1.0,3,4
24414987,1569.0,2015-09-05 09:00:00,2015-09-05 09:00:00,300.0,0.9,17031081700,17031081000,8.0,8.0,5.45,4.0,0.0,1.5,10.95,Credit Card,,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.900265687,-87.63210922,"(41.900266, -87.632109)",Central,Central,0.5677321579844739,1.5852545735565202,6.812785895813686,10.8,1.5852545735565202,300.0,1.0,2,6
24456569,881.0,2015-09-30 10:45:00,2015-09-30 11:00:00,420.0,0.0,17031081300,17031081700,8.0,8.0,5.45,0.0,0.0,0.0,5.45,Cash,Dispatch Taxi Affiliation,41.898331794,-87.620762865,"(41.898332, -87.620763)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,0.7184210420660568,0.0,6.157894646280487,0.0,0.0,420.00000000000006,1.0000000000000002,3,3
24464589,2994.0,2015-09-10 01:15:00,2015-09-10 01:30:00,840.0,0.0,0,0,8.0,24.0,8.45,0.0,0.0,0.0,8.45,Cash,Blue Ribbon Taxi Association Inc.,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.901206994,-87.676355989,"(41.901207, -87.676356)",Central,West Side,2.222372075983416,0.0,9.52445175421464,0.0,0.0,840.0,1.0,0,4
24478473,2411.0,2015-11-21 18:00:00,2015-11-21 18:00:00,120.0,0.4,17031081403,17031081402,8.0,8.0,4.05,0.95,0.0,0.0,5.0,Credit Card,Taxi Affiliation Services,41.890922026,-87.618868355,"(41.890922, -87.618868)",41.891971508000005,-87.612945414,"(41.891972, -87.612945)",Central,Central,0.3139190348217289,1.274213907503747,9.417571044651867,12.0,1.274213907503747,120.0,1.0,5,6
24500938,60.0,2015-06-16 17:30:00,2015-06-16 18:00:00,1500.0,3.4,0,0,,,13.25,0.0,0.0,2.0,15.25,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,8.16,inf,,,5,2
24608404,2501.0,2015-08-16 23:15:00,2015-08-16 23:30:00,780.0,4.5,0,0,11.0,,12.05,0.0,0.0,1.5,13.55,Cash,Dispatch Taxi Affiliation,41.978829526,-87.77116670299999,"(41.97883, -87.771167)",,,"(0, 0)",Far North Side,None,6105.943250065379,0.0007369868693017769,28181.27653876329,20.76923076923077,0.0007369868693017769,780.0,1.0,7,7
24613792,2148.0,2015-08-04 22:30:00,2015-08-04 22:30:00,0.0,0.0,0,0,,,12.65,2.53,0.0,0.0,15.18,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,7,2
24627948,2336.0,2015-10-15 23:15:00,2015-10-15 23:30:00,360.0,0.0,17031833000,17031838300,28.0,8.0,6.45,2.0,0.0,1.0,9.45,Credit Card,Taxi Affiliation Services,41.88528132,-87.65723320000002,"(41.885281, -87.657233)",41.90156691,-87.63840401200001,"(41.901567, -87.638404)",West Side,Central,1.4853046903923892,0.0,14.853046903923891,0.0,0.0,360.0,1.0,7,4
24641834,2063.0,2015-03-20 19:15:00,2015-03-20 19:15:00,240.0,0.4,17031081600,17031081700,8.0,8.0,4.85,0.0,0.0,1.5,6.35,Cash,Taxi Affiliation Services,41.892072635,-87.62887415700001,"(41.892073, -87.628874)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,0.15420312938228103,2.593981079387632,2.3130469407342154,6.0,2.593981079387632,240.0,1.0,6,5
24649834,2999.0,2015-06-10 13:30:00,2015-06-10 14:00:00,1680.0,4.2,0,0,,,15.85,0.0,0.0,1.0,16.85,Credit Card,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,9.0,inf,,,4,3
24684361,795.0,2015-08-13 19:15:00,2015-08-13 19:15:00,540.0,1.5,17031280100,17031833000,28.0,28.0,7.25,1.5,0.0,0.0,8.75,Credit Card,,41.885300021999996,-87.642808466,"(41.8853, -87.642808)",41.88528132,-87.65723320000002,"(41.885281, -87.657233)",West Side,West Side,0.7439478998464925,2.016270225790694,4.959652665643283,10.0,2.016270225790694,540.0,1.0,6,4
24723396,2517.0,2015-11-04 17:00:00,2015-11-04 17:15:00,780.0,0.0,17031839100,17031080202,32.0,8.0,8.85,0.0,0.0,0.0,8.85,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.905857769,-87.63086502700001,"(41.905858, -87.630865)",Central,Central,1.7187642592506502,0.0,7.932758119618385,0.0,0.0,780.0,1.0,5,3
24736125,2531.0,2015-08-05 06:30:00,2015-08-05 06:30:00,0.0,0.0,0,0,,,31.05,5.0,0.0,0.0,36.05,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,1,3
24758261,2051.0,2015-09-03 19:30:00,2015-09-03 19:30:00,0.0,0.0,0,0,,,4.65,0.93,0.0,0.0,5.58,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,6,4
24762107,2983.0,2015-05-24 02:45:00,2015-05-24 02:45:00,0.0,0.0,0,0,,,16.85,0.0,0.0,0.0,16.85,No Charge,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,0,7
24791315,840.0,2015-05-15 15:45:00,2015-05-15 15:45:00,840.0,2.1,17031081402,17031839100,8.0,32.0,9.25,3.05,0.0,1.0,13.3,Credit Card,Taxi Affiliation Services,41.891971508000005,-87.612945414,"(41.891972, -87.612945)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,1.2715632700890465,1.6515104276745418,5.449556871810199,9.0,1.6515104276745416,839.9999999999999,0.9999999999999999,4,5
24791958,958.0,2015-04-26 02:30:00,2015-04-26 03:00:00,1680.0,0.5,17031241400,17031081403,24.0,8.0,20.85,4.55,0.0,2.0,27.4,Credit Card,Taxi Affiliation Services,41.906025969,-87.67531162200001,"(41.906026, -87.675312)",41.890922026,-87.618868355,"(41.890922, -87.618868)",West Side,Central,3.0914639989549086,0.16173566962740907,6.624565712046233,1.0714285714285714,0.16173566962740907,1679.9999999999998,0.9999999999999999,0,7
24851072,2907.0,2015-10-22 17:30:00,2015-10-22 17:45:00,840.0,2.7,0,0,8.0,6.0,10.05,2.0,0.0,0.0,12.05,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.944226601,-87.655998182,"(41.944227, -87.655998)",Central,North Side,3.2944549654340016,0.8195589341268504,14.119092709002864,11.571428571428571,0.8195589341268503,840.0,1.0,5,4
24861299,1442.0,2015-02-05 20:30:00,2015-02-05 20:30:00,0.0,0.0,0,0,,,11.05,2.76,0.0,0.0,13.81,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,6,4
24877945,1088.0,2015-10-22 09:45:00,2015-10-22 09:45:00,240.0,1.0,0,0,6.0,6.0,5.25,0.0,0.0,1.5,6.75,Cash,Dispatch Taxi Affiliation,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.944226601,-87.655998182,"(41.944227, -87.655998)",North Side,North Side,0.0,inf,0.0,15.0,inf,,,2,4
24916090,1535.0,2015-01-21 14:00:00,2015-01-21 14:15:00,960.0,6.3,0,0,,,16.85,0.0,0.0,0.0,16.85,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,23.625,inf,,,4,3
24962502,2061.0,2015-07-19 23:45:00,2015-07-20 00:00:00,840.0,10.1,0,0,28.0,,21.65,0.0,0.0,0.0,21.65,Cash,,41.874005383000004,-87.66351755,"(41.874005, -87.663518)",,,"(0, 0)",West Side,None,6100.222929569524,0.001655677196818892,26143.81255529796,43.285714285714285,0.001655677196818892,840.0,1.0,7,7
24969768,1827.0,2015-02-24 19:45:00,2015-02-24 19:45:00,600.0,0.0,17031071500,17031070200,7.0,7.0,7.45,2.0,0.0,0.0,9.45,Credit Card,Taxi Affiliation Services,41.914616286,-87.631717366,"(41.914616, -87.631717)",41.929077655,-87.646293476,"(41.929078, -87.646293)",North Side,North Side,1.2492819969386033,0.0,7.49569198163162,0.0,0.0,600.0,1.0,6,2
24988178,2322.0,2015-02-02 09:45:00,2015-02-02 10:00:00,900.0,6.9,17031031400,17031839100,3.0,32.0,16.65,4.95,0.0,0.0,21.6,Credit Card,Choice Taxi Association,41.962178629,-87.645378762,"(41.962179, -87.645379)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Far North Side,Central,5.640838034415868,1.2232224995473608,22.563352137663472,27.6,1.2232224995473608,900.0,1.0,2,1
25011356,1821.0,2015-05-19 09:00:00,2015-05-19 09:15:00,600.0,0.0,17031320100,17031081500,32.0,8.0,7.05,0.0,0.0,0.0,7.05,Cash,Taxi Affiliation Services,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.892507781,-87.626214906,"(41.892508, -87.626215)",Central,Central,0.5847731235025503,0.0,3.508638741015302,0.0,0.0,600.0,1.0,2,2
25055873,1670.0,2015-04-24 09:45:00,2015-04-24 10:00:00,780.0,0.1,17031081500,17031281900,8.0,28.0,7000.88,0.0,50.0,0.0,7050.88,Cash,,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.879255084,-87.642648998,"(41.879255, -87.642649)",Central,West Side,1.2469840259115847,0.08019348918836137,5.755310888822699,0.46153846153846156,0.08019348918836137,780.0,1.0,2,5
25083137,1415.0,2015-02-26 22:45:00,2015-02-26 22:45:00,240.0,0.7,0,0,,,5.05,0.0,0.0,1.0,6.05,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,10.5,inf,,,7,4
25098185,204.0,2015-02-02 13:00:00,2015-02-02 13:30:00,1560.0,18.2,17031839100,17031980000,32.0,76.0,36.65,7.73,0.0,2.0,46.38,Credit Card,,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.97907082,-87.90303966100002,"(41.979071, -87.90304)",Central,Far North Side,15.487761251868045,1.1751214203282492,35.74098750431087,42.0,1.1751214203282492,1560.0,1.0,4,1
25103328,140.0,2015-08-23 16:00:00,2015-08-23 16:15:00,300.0,0.0,17031320400,17031330100,32.0,33.0,6.05,0.0,0.0,0.0,6.05,Cash,Blue Ribbon Taxi Association Inc.,41.877406123,-87.62197165200001,"(41.877406, -87.621972)",41.859349715,-87.617358006,"(41.85935, -87.617358)",Central,Central,1.2686837934404265,0.0,15.224205521285118,0.0,0.0,300.0,1.0,5,7
25126355,2634.0,2015-03-02 01:00:00,2015-03-02 01:15:00,480.0,3.9,0,0,8.0,31.0,10.85,0.0,0.0,0.0,10.85,Cash,,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.850266366,-87.66756931200001,"(41.850266, -87.667569)",Central,West Side,3.8362829471830944,1.0166090597836877,28.77212210387321,29.25,1.0166090597836877,480.0,1.0,0,1
25166700,2720.0,2015-09-25 14:00:00,2015-09-25 14:00:00,420.0,0.8,17031320100,17031839100,32.0,32.0,5.85,4.0,0.0,0.0,9.85,Credit Card,Northwest Management LLC,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.6658683608987882,1.2014386731337725,5.707443093418185,6.857142857142858,1.2014386731337725,420.0,1.0,4,5
25168012,1787.0,2015-04-03 16:45:00,2015-04-03 16:45:00,0.0,0.0,0,0,,,8.35,2.0,0.0,0.0,10.35,Credit Card,Suburban Dispatch LLC,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,5,5
25204632,308.0,2015-10-22 16:15:00,2015-10-22 16:30:00,840.0,3.8,0,0,76.0,,11.85,0.0,0.0,3.0,14.85,Cash,,41.980264315,-87.913624596,"(41.980264, -87.913625)",,,"(0, 0)",Far North Side,None,6113.2798534667245,0.0006215975860887658,26199.770800571678,16.285714285714285,0.0006215975860887657,839.9999999999999,0.9999999999999999,5,4
25209694,1687.0,2015-02-17 20:30:00,2015-02-17 20:30:00,60.0,0.3,17031063000,17031062000,6.0,6.0,3.85,0.0,0.0,0.0,3.85,Cash,Taxi Affiliation Services,41.936310131,-87.651562592,"(41.93631, -87.651563)",41.942577185,-87.647078509,"(41.942577, -87.647079)",North Side,North Side,0.49037792959572213,0.611773046652663,29.42267577574333,18.0,0.611773046652663,60.0,1.0,6,2
25303454,718.0,2015-02-22 12:15:00,2015-02-22 13:30:00,4380.0,34.7,0,0,,,69.45,0.0,0.0,3.0,72.45,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,28.520547945205486,inf,,,3,7
25331352,2831.0,2015-03-29 17:45:00,2015-03-29 17:45:00,540.0,2.0,17031281900,17031081500,28.0,8.0,8.05,0.0,0.0,1.5,9.55,Cash,Chicago Medallion Management,41.879255084,-87.642648998,"(41.879255, -87.642649)",41.892507781,-87.626214906,"(41.892508, -87.626215)",West Side,Central,1.2469840259117249,1.603869783767047,8.313226839411499,13.333333333333334,1.6038697837670473,540.0,1.0,5,7
25355666,650.0,2015-03-07 19:45:00,2015-03-07 19:45:00,0.0,0.0,0,0,,,6.45,1.29,0.0,0.0,7.74,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,6,6
25365298,1265.0,2015-08-21 21:45:00,2015-08-21 21:45:00,660.0,4.2,17031071400,17031320100,7.0,32.0,11.05,0.0,0.0,0.0,11.05,No Charge,Northwest Management LLC,41.922082541,-87.63415609299999,"(41.922083, -87.634156)",41.884987192,-87.620992913,"(41.884987, -87.620993)",North Side,Central,2.6486625128929586,1.5857059854003892,14.44725007032523,22.90909090909091,1.585705985400389,660.0,1.0,6,5
25398421,2475.0,2015-09-20 16:15:00,2015-09-20 16:30:00,1320.0,7.2,17031832000,17031320100,6.0,32.0,18.65,0.0,0.0,2.0,20.65,Cash,,41.946294535999996,-87.65429808399998,"(41.946295, -87.654298)",41.884987192,-87.620992913,"(41.884987, -87.620993)",North Side,Central,4.56631630415929,1.5767633077546082,12.453589920434428,19.636363636363637,1.5767633077546082,1320.0,1.0,5,7
25404336,131.0,2015-08-31 07:15:00,2015-08-31 07:30:00,720.0,7.4,0,0,3.0,32.0,16.65,2.0,0.0,0.0,18.65,Credit Card,,41.96581197,-87.655878786,"(41.965812, -87.655879)",41.878865584,-87.625192142,"(41.878866, -87.625192)",Far North Side,Central,6.205695184645661,1.192453025780146,31.028475923228303,37.0,1.192453025780146,720.0,1.0,2,1
25420232,2215.0,2015-02-06 19:30:00,2015-02-06 20:15:00,2700.0,13.4,0,0,,,29.45,6.29,0.0,2.0,37.74,Credit Card,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,17.866666666666667,inf,,,6,5
25426457,326.0,2015-03-26 05:00:00,2015-03-26 05:00:00,0.0,0.0,0,0,,,9.0,0.0,0.0,0.0,9.0,Credit Card,Suburban Dispatch LLC,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,1,4
25426569,329.0,2015-10-02 14:45:00,2015-10-02 15:00:00,1140.0,0.1,17031081500,17031842300,8.0,24.0,10.45,1.75,0.0,0.0,12.2,Credit Card,Taxi Affiliation Services,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.89830587,-87.65361398200001,"(41.898306, -87.653614)",Central,West Side,1.4684126954813645,0.06810074600125868,4.6370927225727305,0.31578947368421056,0.06810074600125868,1140.0,1.0,4,5
25455617,442.0,2015-06-06 02:00:00,2015-06-06 02:00:00,720.0,0.24,17031071300,17031839100,7.0,32.0,9.25,0.0,0.0,1.0,10.25,Credit Card,,41.921778356,-87.641459759,"(41.921778, -87.64146)",41.880994471,-87.632746489,"(41.880994, -87.632746)",North Side,Central,2.8504042056379872,0.08419858472187539,14.252021028189935,1.2,0.0841985847218754,720.0,1.0,0,6
25458301,1365.0,2015-02-03 11:00:00,2015-02-03 11:00:00,360.0,0.0,17031320400,17031320100,32.0,32.0,5.25,0.0,0.0,1.0,6.25,Cash,Taxi Affiliation Services,41.877406123,-87.62197165200001,"(41.877406, -87.621972)",41.884987192,-87.620992913,"(41.884987, -87.620993)",Central,Central,0.525643455421206,0.0,5.25643455421206,0.0,0.0,360.00000000000006,1.0000000000000002,3,2
25499838,2598.0,2015-06-24 21:30:00,2015-06-24 21:45:00,780.0,0.0,17031281900,17031081201,28.0,8.0,8.85,2.0,0.0,1.5,12.35,Credit Card,Blue Ribbon Taxi Association Inc.,41.879255084,-87.642648998,"(41.879255, -87.642649)",41.899155613000005,-87.626210532,"(41.899156, -87.626211)",West Side,Central,1.614034010901945,0.0,7.449387742624362,0.0,0.0,780.0,1.0,6,3
25523774,982.0,2015-10-08 08:30:00,2015-10-08 08:45:00,540.0,1.0,17031839100,17031839100,32.0,32.0,6.65,0.0,0.0,1.0,7.65,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.0,inf,0.0,6.666666666666667,inf,,,2,4
25547693,835.0,2015-07-09 12:00:00,2015-07-09 12:15:00,1020.0,0.2,0,0,8.0,6.0,13.05,2.6,0.0,0.0,15.65,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.944226601,-87.655998182,"(41.944227, -87.655998)",Central,North Side,3.2944549654340016,0.060708069194581514,11.627488113296476,0.7058823529411765,0.060708069194581514,1020.0,1.0,3,4
